URL,Response Code,News Error,Detected,Category
http://haacked.com/archive/2007/06/01/did-microsoft-violate-testdriven.nets-eula-to-defend-its-own-eula.aspx,404,,12/7/13,Not found
http://haacked.com/http://haacked.com/category/Open,404,,1/31/12,Not found
http://haacked.com/http://haacked.com/category/,404,,1/31/12,Not found
http://haacked.com/tags/software/default.aspx,404,,12/6/13,Not found
http://haacked.com/archive/2009/03/01/altnetseattle-day-two.aspx,404,,12/3/13,Not found
http://haacked.com/archive/2007/01/11/This_Just_In__Beckham_To_Play_For_Los_Angeles.aspx,404,,12/7/13,Not found
http://haacked.com/archive/2006/03/15/SeeYouAtMix06.aspx,404,,12/7/13,Not found
http://haacked.com/archive/2006/03/12/ArtificialDeadlinesAreTheDevilsWork.aspx,404,,12/6/13,Not found
http://haacked.com/Demos/PairedDropDownDemo.aspx,404,,4/16/12,Not found
http://haacked.com/archive/2004/06/25/frustration-with-the-stringdictionary-class.aspx,404,,12/7/13,Not found
http://haacked.com/archive/2007/06/24/subtext-extensibility-notes.aspx,404,,12/7/13,Not found
http://haacked.com/archive/2009/08/16/demeter-transmogrifiers.aspx,404,,12/7/13,Not found
http://haacked.com/Demos/TextBoxLabelDemo.aspx,404,,4/16/12,Not found
http://haacked.com/archive/2006/07/31/CaptainHookIsOnSourceForge.aspx,404,,12/3/13,Not found
http://haacked.com/tags/tips/default.aspx,404,,12/6/13,Not found
http://haacked.com/archive/2007/07/26/second-annual-contribute-to-open-source-day.aspx,404,,12/7/13,Not found
http://haacked.com/tags/cshtml/default.aspx,404,,12/4/13,Not found
http://haacked.com/tags/programming+languages/default.aspx,404,,3/27/12,Not found
http://haacked.com/tags/language+design/default.aspx,404,,3/26/12,Not found
http://haacked.com/archive/2007/03/15/quick-css-optimization-tip.aspx,404,,12/6/13,Not found
http://haacked.com/archive/2006/03/13/LiveCommentPreviewInThreeEasySteps.aspx,404,,12/8/13,Not found
http://haacked.com/archive/2006/02/16/BetterDevelopersThroughDiversity.aspx,404,,12/8/13,Not found
http://haacked.com/archive/2007/05/01/mix07.aspx,404,,12/7/13,Not found
http://haacked.com/archive/2006/08/07/TinyTrickForViewStateBackedProperties.aspx,404,,12/8/13,Not found
http://haacked.com/archive/2005/07/11/trouble-accessing-localhost.aspx,404,,12/4/13,Not found
http://haacked.com/tags/action+filters/default.aspx,404,,3/15/12,Not found
http://haacked.com/tags/Bridal+Veil+Falls/default.aspx,404,,4/16/12,Not found
http://haacked.com/archive/2004/12.aspx,404,,12/5/13,Not found
http://haacked.com/archive/2007/08/07/my-.net-rocks-interview-is-now-up.aspx,404,,12/5/13,Not found
http://haacked.com/tags/value+providers/default.aspx,404,,1/6/12,Not found
http://haacked.com/tags/Mt+Si/default.aspx,404,,4/16/12,Not found
http://haacked.com/archive/2004/03/18/Row_By_Row_Operations_Without_Cursors.aspx,404,,12/6/13,Not found
http://haacked.com/archive/2004/04/17/timedlock-revisited.aspx,404,,12/4/13,Not found
http://haacked.com/archive/2007/06/12/introducing-subkismet-the-cure-for-comment-spam.aspx,404,,12/7/13,Not found
http://haacked.com/tags/model+binders/default.aspx,404,,1/6/12,Not found
http://haacked.com/archive/2006/10/04/change_the_display_of_a_type_in_the_debugger.aspx,404,,12/7/13,Not found
http://haacked.com/archive/2006/10/17/Metrics_For_Your_Open_Source_Project.aspx,404,,12/7/13,Not found
http://haacked.com/archive/2006/06/02/KickItToEarnPayola.aspx,404,,12/8/13,Not found
http://haacked.com/SpamFilter.htm,404,,4/16/12,Not found
http://haacked.com/archive/2004/07/23/why-should-i-care-about-the-wire-format-in-soap.aspx,404,,12/6/13,Not found
http://haacked.com/archive/2004/05/27/DifficultiesOfLanguageDesign.aspx,404,,12/6/13,Not found
http://haacked.com/tags/backwards+compatibility/default.aspx,404,,3/26/12,Not found
http://haacked.com/tags/reflection+only+context/default.aspx,404,,3/26/12,Not found
http://haacked.com/archive/2007/04/09/subsonic-2.0-beta-1.aspx,404,,12/7/13,Not found
http://haacked.com/archive/2010/12/20/not-really-interested-in-lean.aspx,404,,12/6/13,Not found
http://haacked.com/archive/2006/03/10/DevelopersAreNotPlugandPlay.aspx,404,,12/5/13,Not found
http://haacked.com/archive/2006/03/18/WhatIsMicrosoftsProjectQ.aspx,404,,12/6/13,Not found
http://haacked.com/archive/2006/11/09/Subtext_User_Survey.aspx,404,,12/8/13,Not found
http://haacked.com/archive/2006/06/07/ExamineAnExceptionInACatchBlock.aspx,404,,12/6/13,Not found
http://haacked.com/tags/client+validation/default.aspx,404,,1/1/12,Not found
http://haacked.com/tags/html+encoding/default.aspx,404,,12/30/11,Not found
http://haacked.com/archive/2007/07/26/microsoft-and-open-source.aspx,404,,12/4/13,Not found
http://haacked.com/archive/2004/04/20/the-ultimate-business-plan.aspx,404,,12/4/13,Not found
http://haacked.com/tags/localization/default.aspx,404,,12/5/13,Not found
http://haacked.com/archive/2004/09/09/1177.aspx,404,,12/7/13,Not found
http://haacked.com/archive/2006/09/21/My_Third_Blog.aspx,404,,12/7/13,Not found
http://haacked.com/archive/2005/01.aspx,404,,12/6/13,Not found
http://haacked.com/tags/asp.net+web+pages/default.aspx,404,,1/2/12,Not found
http://haacked.com/archive/2006/09/23/Stinkin_Jersey.aspx,404,,12/7/13,Not found
http://haacked.com/archive/2006/01/23/IWonTheLottery.aspx,404,,12/7/13,Not found
http://haacked.com/archive/2008/08/14/In%20CodePlex%20Preview%204%20of%20ASP.NET%20MVC,404,,6/24/12,Not found
http://haacked.com/archive/2004/06/09/warning-paypal-scam.aspx,404,,12/5/13,Not found
http://haacked.com/tags/support/default.aspx,404,,12/3/13,Not found
http://haacked.com/archive/2006/06/06/TodayIs666.aspx,404,,12/4/13,Not found
http://haacked.com/archive/2013/05.aspx,404,,12/5/13,Not found
http://haacked.com/tags/project+templates/default.aspx,404,,6/3/12,Not found
http://haacked.com/archive/2007/03/07/Why_Cant_Spec_Writers_Write.Specs.aspx,404,,12/7/13,Not found
http://haacked.com/tags/live+preview/default.aspx,404,,6/7/12,Not found
http://haacked.com/tags/The+project+formerly+known+as+NuPack/default.aspx,404,,1/2/12,Not found
http://haacked.com/archive/2009/04/29/aspnetmvc-nerddinner-walkthrough.aspx,404,,12/6/13,Not found
http://haacked.com/archive/2012/03/02/build-all-the-things-with-bildopolis.aspx,404,,12/7/13,Not found
http://haacked.com/archive/2006/08/23/String.IsNullOrEmpty.aspx,404,,12/7/13,Not found
http://haacked.com/archive/2008/07/01/keeping-blog-ads-in-check.aspx,404,,12/6/13,Not found
http://haacked.com/archive/2005/03/20/rssbandit-13026-released.aspx,404,,12/8/13,Not found
http://haacked.com/archive/2006/03/23/Mix06TheValueOfAPartialMessageWithIndigo.aspx,404,,12/7/13,Not found
http://haacked.com/archive/2006/06/13/IHaveContractedAFever.aspx,404,,12/7/13,Not found
http://haacked.com/archive/2004/09/14/understanding-how-much-pop3-is-not-scalable.aspx,404,,12/7/13,Not found
http://haacked.com/archive/2006/06/19/MotorcycleBloggingFromSanDiegoToAlaska.aspx,404,,12/5/13,Not found
http://haacked.com/archive/2006/07/12/TheSolutionToTheLandfillProblem.aspx,404,,12/5/13,Not found
http://haacked.com/archive/2006/10/27/What_Feature_Should_Be_Removed.aspx,404,,12/3/13,Not found
http://haacked.com/archive/2005/01/26/c-net-quizzes.aspx,404,,12/6/13,Not found
http://haacked.com/archive/2004/11.aspx,404,,12/6/13,Not found
http://haacked.com/archive/2008/03/13/url-routing-debugger.aspx.,404,,2/5/11,Not found
http://haacked.com/archive/2006/02/17/PersonalUPSSystemRecommendations.aspx,404,,12/6/13,Not found
http://haacked.com/archive/2007/12/14/interview-with-me-on-the-asp.net-podcast-show.aspx,404,,12/5/13,Not found
http://haacked.com/archive/2006/12/25/Merry_Christmas.aspx,404,,12/6/13,Not found
http://haacked.com/archive/2010/04.aspx,404,,12/4/13,Not found
http://haacked.com/tags/Data+Access/default.aspx,404,,3/26/12,Not found
http://haacked.com/tags/subtext/default.aspx,404,,12/6/13,Not found
http://haacked.com/archive/2007/11/30/internationalized-urls.aspx,404,,12/7/13,Not found
http://haacked.com/archive/2009/07/28/subtext-security-vulnerability.aspx,404,,12/5/13,Not found
http://haacked.com/archive/2006/03/14/BasketballSocialEngineeringHoax.aspx,404,,12/7/13,Not found
http://haacked.com/archive/2006/03/24/PlayingAgainstAWorldCupWinner.aspx,404,,12/6/13,Not found
http://haacked.com/archive/2004/07/26/flash-im-steve-and-im-a-super-villain.aspx,404,,12/7/13,Not found
http://haacked.com/archive/2006/09.aspx,404,,12/5/13,Not found
http://haacked.com/archive/2004/07/05/772.aspx,404,,12/9/13,Not found
http://haacked.com/archive/2006/05/10/SoYouWantToRunABusinessPayrollTaxBreakdown.aspx,404,,12/4/13,Not found
http://haacked.com/archive/2007/12/31/haacking-2007.aspx,404,,12/3/13,Not found
http://haacked.com/archive/2004/07/12/a-more-palatable-fahrenheit-911-just-the-facts.aspx,404,,12/7/13,Not found
http://haacked.com/archive/2006/07/17/BikingBallonaCreek.aspx,404,,12/3/13,Not found
http://haacked.com/archive/2005/11/08/worse-software-bugs.aspx,404,,12/6/13,Not found
http://haacked.com/archive/2007/06/15/fathers-day-humor-impact-on-blog-traffic.aspx,404,,12/6/13,Not found
http://haacked.com/archive/2005/06.aspx,404,,12/7/13,Not found
http://haacked.com/archive/2005/10/17/WritingCustomExceptionsUsingResharperLiveTemplates.aspx,404,,12/7/13,Not found
http://haacked.com/tags/stack+ranking/default.aspx,404,,3/27/12,Not found
http://haacked.com/archive/2006/08/18/ResistanceIsNotFutile.aspx,404,,12/8/13,Not found
http://haacked.com/tags/donut+caching/default.aspx,404,,6/29/12,Not found
http://haacked.com/archive/2006/10/26/What_Do_You_Do_If_You_Find_A_Wallet.aspx,404,,12/7/13,Not found
http://haacked.com/archive/2007/12/11/asp.net-mvc-design-philosophy.aspx,404,,12/7/13,Not found
http://haacked.com/archive/2004/10/08/1322.aspx,404,,12/6/13,Not found
http://haacked.com/archive/2006/05/17/NullReferenceExceptionWhenDeployingDotNetNukeCouldBeAnObjectQualifierDiscrepancy.aspx,404,,12/7/13,Not found
http://haacked.com/archive/2006/09/19/Share_In_My_Stupidity.aspx,404,,12/6/13,Not found
http://haacked.com/archive/2006/12/14/Indulging_My_OCD_Using_TestDriven.NET_With_NCoverExplorer.aspx,404,,12/7/13,Not found
http://haacked.com/archive/2006/01/10/EgoSurfing.aspx,404,,12/5/13,Not found
http://haacked.com/archive/2006/01/09/FinallyBlockDoesNotRequireExceptionClause.aspx,404,,12/5/13,Not found
http://haacked.com/archive/2006/04/25/OpenSourceDistinctionAndSearch.aspx,404,,12/7/13,Not found
http://haacked.com/archive/2006/10/27/Getting_Real.aspx,404,,12/7/13,Not found
http://haacked.com/archive/2004/08/13/question-when-is-a-good-time-to-call-gccollect.aspx,404,,12/6/13,Not found
http://haacked.com/archive/2004/08/27/joke-of-the-day-kenny-the-rooster.aspx,404,,12/5/13,Not found
http://haacked.com/archive/2005/08/10/is-it-always-bad-to-swallow-exceptions.aspx,404,,12/6/13,Not found
http://haacked.com/archive/2004/06/10/590.aspx,404,,12/6/13,Not found
http://haacked.com/archive/2005/04/29/using-embedded-resources-for-client-scripts.aspx,404,,12/4/13,Not found
http://haacked.com/Tags/Routing/default.aspx,404,,12/8/13,Not found
http://haacked.com/archive/2004/09/10/bush-tv-ad-if-he-were-running-against-jesus.aspx,404,,12/6/13,Not found
http://haacked.com/archive/2006/09/18/Hotel_Minibar_Keys_Open_Diebold_Voting_Machines.aspx,404,,12/5/13,Not found
http://haacked.com/archive/2006/03/06/funnymyspacereferenceinboondockstoday.aspx,404,,12/3/13,Not found
http://haacked.com/tags/medium+trust/default.aspx,404,,1/16/12,Not found
http://haacked.com/tags/partial+trust/default.aspx,404,,1/16/12,Not found
http://haacked.com/archive/2011/06/10/random-friday-on-turning-four.aspx,404,,12/6/13,Not found
http://haacked.com/tags/happiness/default.aspx,404,,12/6/13,Not found
http://haacked.com/archive/2005/10/12/humans-are-not-random-number-generators.aspx,404,,12/7/13,Not found
http://haacked.com/archive/2007/03/06/start_is_all_that_and_then_some.aspx,404,,12/7/13,Not found
http://haacked.com/archive/2008/04/01/youve-been-haacked-no-longer.aspx,404,,12/9/13,Not found
http://haacked.com/archive/2006/05/02/AbsolutelyLivid.aspx,404,,12/7/13,Not found
http://haacked.com/archive/2007/11/11/hilarious-quote-on-computing-power.aspx,404,,12/7/13,Not found
http://haacked.com/archive/2006/06/10/ImportantSubtext1.5MultiblogSecurityUpdate.aspx,404,,12/4/13,Not found
http://haacked.com/archive/2004/09/24/ill-never-get-the-fashion-industry.aspx,404,,12/7/13,Not found
http://haacked.com/archive/2006/weblogs.asp.net/jgalloway/,404,,3/27/12,Not found
http://haacked.com/archive/2005/09/24/10334.aspx,404,,12/7/13,Not found
http://haacked.com/tags/friday/default.aspx,404,,12/4/13,Not found
http://haacked.com/tags/shipping/default.aspx,404,,12/4/13,Not found
http://haacked.com/archive/2012/10/20/monkeyspace-dotnet-oss.aspx,404,,12/7/13,Not found
http://haacked.com/archive/2006/06/25/AnInconvenientTruth.aspx,404,,12/3/13,Not found
http://haacked.com/archive/2005/04/29/2879.aspx,404,,12/6/13,Not found
http://haacked.com/archive/2006/08/31/What_About_CAPTCHA.aspx,404,,12/7/13,Not found
http://haacked.com/archive/2007/05/15/sabatoge-due-to-pain.-developers-take-ergonomics-seriously.aspx,404,,12/8/13,Not found
http://haacked.com/archive/2010/weblogs.asp.net/scottgu,404,,3/26/12,Not found
http://haacked.com/archive/2006/12/05/Parkinsons_Law_Eats_Silver_Bullets.aspx,404,,12/7/13,Not found
http://haacked.com/tags/csharp/default.aspx,404,,12/4/13,Not found
http://haacked.com/archive/2004/09/30/three-person-ferris-wheel.aspx,404,,12/4/13,Not found
http://haacked.com/tags/templated+helpers/default.aspx,404,,2/28/12,Not found
http://haacked.com/archive/2004/09.aspx,404,,12/4/13,Not found
http://haacked.com/archive/2006/10/23/The_Viper_Room_And_Soccer_Woes.aspx,404,,12/5/13,Not found
http://haacked.com/archive/2004/07/29/visited-microsoft-today-even-saw-chris-sells.aspx,404,,12/4/13,Not found
http://haacked.com/tags/master+pages/default.aspx,404,,3/27/12,Not found
http://haacked.com/archive/2006/02/16/ReadyToMixItUp.aspx,404,,12/5/13,Not found
http://haacked.com/archive/2006/10/09/Comment_Spam_Relief_In_Subtext_Coming_Soon.aspx,404,,12/7/13,Not found
http://haacked.com/archive/2008/08/13/In%20CodePlex%20Preview%204%20of%20ASP.NET%20MVC,404,,12/30/11,Not found
http://haacked.com/archive/2005/haacked.com,404,,4/16/12,Not found
http://haacked.com/archive/2005/spaces.msn.com/members/waltimate/,404,,4/16/12,Not found
http://haacked.com/archive/2004/08/06/why-block-at-all.aspx,404,,12/6/13,Not found
http://haacked.com/archive/2007/10/24/seattle-code-camp-nov-17-and-18.aspx,404,,12/7/13,Not found
http://haacked.com/archive/2007/11/05/dont-buy-our-book-win-it-or-win-that-x-box.aspx,404,,12/7/13,Not found
http://haacked.com/archive/2006/03/17/StPaddysDayInIraq-AndAJoke.aspx,404,,12/7/13,Not found
http://haacked.com/archive/2004/03/26/lock-statement-with-timeout.aspx,404,,12/4/13,Not found
http://haacked.com/archive/2006/01/11/IMustBeTrustworthy.aspx,404,,12/7/13,Not found
http://haacked.com/archive/2006/01/18/AWordtotheWiseAboutSpamFilters.aspx,404,,12/7/13,Not found
http://haacked.com/archive/2006/06/01/HowWillIE7OrSafariMangleMyWebsite.aspx,404,,12/5/13,Not found
http://haacked.com/archive/2006/05/26/WordsTypedWithTheLeftHandDvorakStyle.aspx,404,,12/5/13,Not found
http://haacked.com/archive/2005/01/09/1838.aspx,404,,12/4/13,Not found
http://haacked.com/archive/2004/12/15/wow-sasha-is-a-resident-dj-in-los-angeles.aspx,404,,12/6/13,Not found
http://haacked.com/archive/2006/01/31/RequirementsConsideredHarmful.aspx,404,,12/4/13,Not found
http://haacked.com/archive/2006/07/13/usinggenericsforcustomproviderstoreducecodeduplication.aspx,404,,12/7/13,Not found
http://haacked.com/archive/2005/04/12/NeverLockThis.aspx,404,,12/4/13,Not found
http://haacked.com/archive/2006/08/01/SoccerStatisticsCanBePainful.aspx,404,,12/8/13,Not found
http://haacked.com/archive/2006/02/23/TheSubtextAlternativeToUrlRewriting.aspx,404,,12/7/13,Not found
http://haacked.com/tags/nuget-gallery/default.aspx,404,,12/5/13,Not found
http://haacked.com/archive/2005/12/29/year-in-review-2005.aspx,404,,12/8/13,Not found
http://haacked.com/archive/2006/03/13/On10ShowsPotential.aspx,404,,12/6/13,Not found
http://haacked.com/archive/2004/11/22/organizing-vsnet-projects-and-solutions.aspx,404,,12/7/13,Not found
http://haacked.com/archive/2006/08/06/Blog_Upgrade.aspx,404,,12/4/13,Not found
http://haacked.com/archive/2006/02/22/QuickstartGuidetoSubversiononSourceFo,404,,2/16/12,Not found
http://haacked.com/archive/2005/06/11/4617.aspx,404,,12/9/13,Not found
http://haacked.com/archive/2005/10.aspx,404,,12/4/13,Not found
http://haacked.com/archive/2006/06/18/WorldCupWidows.aspx,404,,12/7/13,Not found
http://haacked.com/archive/2006/02/02/WhenNotToIterate.aspx,404,,12/7/13,Not found
http://haacked.com/archive/2005/05/22/ALossInTheFamily.aspx,404,,12/2/13,Not found
http://haacked.com/archive/2006/09/10/End_Of_The_Road_Trip.aspx,404,,12/7/13,Not found
http://haacked.com/archive/2004/06/03/congo-must-has-lots-of-cash.aspx,404,,12/5/13,Not found
http://haacked.com/github.com/octokit/octokit.net,404,,10/30/13,Not found
http://haacked.com/archive/2006/12/08/Akismet_DNS_Issues.aspx,404,,12/4/13,Not found
http://haacked.com/archive/2004/04/29/eagle-attacks-carries-off-bear-cub.aspx,404,,12/7/13,Not found
http://haacked.com/archive/2006/08/12/ISwearIDidn8217tCommissionThis.aspx,404,,12/7/13,Not found
http://haacked.com/archive/2007/02/13/XSD_Schema_Files_For_VS.NET.aspx,404,,12/5/13,Not found
http://haacked.com/archive/2006/05/10/WriteWellToWinFriendsAndInfluencePeople.aspx,404,,12/4/13,Not found
http://haacked.com/archive/2004/09/16/revenge-of-the-frogs.aspx,404,,12/7/13,Not found
http://haacked.com/default.aspx,404,,12/5/13,Not found
http://haacked.com/archive/2004/09/09/its-the-output-stupid.aspx,404,,12/8/13,Not found
http://haacked.com/archive/2004/09/13/trouble-with-your-firewall-software-after-installing-windows-xp-sp2.aspx,404,,12/6/13,Not found
http://haacked.com/archive/2005/05/31/thereisalwaysabugintheprocess.aspx,404,,12/7/13,Not found
http://haacked.com/tags/dotnetrocks/default.aspx,404,,12/6/13,Not found
http://haacked.com/http://haacked.com/category/ASP.NET,404,,1/31/12,Not found
http://haacked.com/archive/2004/09/30/boyfriend-arm-pillow.aspx,404,,12/6/13,Not found
http://haacked.com/tags/Law+of+Demeter/default.aspx,404,,4/16/12,Not found
http://haacked.com/archive/2004/09/20/petals-around-the-rose-logic-puzzle.aspx,404,,12/8/13,Not found
http://haacked.com/archive/2006/01/06/a-huge-email-misunderstanding.aspx,404,,12/5/13,Not found
http://haacked.com/archive/2009/05/24/panic-mt-si.aspx,404,,12/7/13,Not found
http://haacked.com/www.tomshardware.com,404,,4/16/12,Not found
http://haacked.com/xslt/C64.xslt,404,,4/16/12,Not found
http://haacked.com/archive/2004/09/24/enabling-ipv6-for-your-net-application.aspx,404,,12/7/13,Not found
http://haacked.com/archive/2006/01/07/the-trouble-with-the-rat-race.aspx,404,,12/7/13,Not found
http://haacked.com/archive/2006/03/24/IsOpenSourceACrapIdea.aspx,404,,12/7/13,Not found
http://haacked.com/archive/2006/01/06/my-vain-dog.aspx,404,,12/7/13,Not found
http://haacked.com/archive/2006/02/23/multi-blogsupportinsubtext.aspx,404,,12/7/13,Not found
http://haacked.com/archive/2006/01/06/websites-back-in-the-day.aspx,404,,12/6/13,Not found
http://haacked.com/archive/2005/08/29/online-games-written-by-humans.aspx,404,,12/5/13,Not found
http://haacked.com/archive/2005/01/02/strict-traffic-laws.aspx,404,,12/7/13,Not found
http://haacked.com/archive/2004/09/30/im-is-not-safe-spread-the-word.aspx,404,,12/6/13,Not found
http://haacked.com/archive/2005/07/19/this-song-is-so-much-fun.aspx,404,,12/6/13,Not found
http://haacked.com/archive/2004/06/07/546.aspx,404,,12/6/13,Not found
http://haacked.com/archive/2009/11/22/recent-podcasts.aspx,404,,12/7/13,Not found
http://haacked.com/archive/2005/01/01/helping-social-software-be-more-sociable.aspx,404,,12/8/13,Not found
http://haacked.com/archive/2011/04.aspx,404,,12/6/13,Not found
http://haacked.com/archive/2004/09/03/loud-music-might-collapse-lungs.aspx,404,,12/8/13,Not found
http://haacked.com/archive/2006/02/03/MysteriousThingsIHaveEaten.aspx,404,,12/6/13,Not found
http://haacked.com/archive/2005/01/04/is-it-me-or-is-google-down.aspx,404,,12/8/13,Not found
http://haacked.com/archive/2004/09/02/nant-build-file-for-rss-bandit.aspx,404,,12/8/13,Not found
http://haacked.com/archive/2005/01/20/looking-directly-at-me-is-forbidden.aspx,404,,12/8/13,Not found
http://haacked.com/archive/2004/07/26/googles-ipo-could-be-worth-pi-not-e.aspx,404,,12/8/13,Not found
http://haacked.com/archive/2005/01/26/using-light-bulbs-to-signal-build-state.aspx,404,,12/3/13,Not found
http://haacked.com/archive/2004/06/02/cheney-coordinated-haliburton-contract.aspx,404,,12/7/13,Not found
http://haacked.com/archive/2005/10/17/spaces.msn.com/members/waltimate/,404,,6/2/12,Not found
http://haacked.com/archive/2006/01/07/photography-lessons.aspx,404,,12/8/13,Not found
http://haacked.com/archive/2006/04/21/sqlfunctiontogeneraterandomtimeofday.aspx,404,,12/6/13,Not found
http://haacked.com/archive/2004/10/25/1471.aspx,404,,12/2/13,Not found
http://haacked.com/archive/2006/07/07/PictureOfTheMomentGeishaTrio.aspx,404,,12/5/13,Not found
http://haacked.com/tags/controller+inspector/default.aspx,404,,6/7/12,Not found
http://haacked.com/tags/book/default.aspx,404,,12/7/13,Not found
http://haacked.com/tags/interview/default.aspx,404,,12/7/13,Not found
http://haacked.com/tags/software+community/default.aspx,404,,6/29/12,Not found
http://haacked.com/archive/2004/08/06/886.aspx,404,,12/9/13,Not found
http://haacked.com/archive/2004/06.aspx,404,,12/3/13,Not found
http://haacked.com/archive/2004/08/27/custom-source-control-in-cruisecontrolnet.aspx,404,,12/7/13,Not found
http://haacked.com/archive/2004/09/01/joke-of-the-day-restroom-etiquette.aspx,404,,12/7/13,Not found
http://haacked.com/archive/2004/02/03/the-new-digs.aspx,404,,12/4/13,Not found
http://haacked.com/archive/2007/12/04/was-my-code-provability-post-an-inspiration-to-joel.aspx,404,,12/7/13,Not found
http://haacked.com/archive/2004/07/06/does-holding-a-delegate-reference-keep-the-owning-object-alive.aspx,404,,12/6/13,Not found
http://haacked.com/archive/2004/10/29/this-is-so-me.aspx,404,,12/8/13,Not found
http://haacked.com/archive/2004/07/12/the-effects-of-the-internet-on-american-community.aspx,404,,12/6/13,Not found
http://haacked.com/archive/2007/02/06/Apparently_I_Cant_Confirm_My_Own_Employment.aspx,404,,12/7/13,Not found
http://haacked.com/archive/2004/12/08/bandwidth-gobbling-rss-aggregators-foiled.aspx,404,,12/7/13,Not found
http://haacked.com/archive/2004/06/21/reviews-of-fahrenheit-911.aspx,404,,12/7/13,Not found
http://haacked.com/archive/2004/06/28/yahoo-please-make-rss-better-for-my-friend-walter.aspx,404,,12/7/13,Not found
http://haacked.com/archive/2004/06/05/a-very-simple-and-easy-way-to-reduce-comment-spam.aspx,404,,12/7/13,Not found
http://haacked.com/archive/2004/06/17/syntax-highlighting-revisited-snippetcompiler.aspx,404,,12/7/13,Not found
http://haacked.com/archive/2004/06/11/funny-fahrenheit-911-poster.aspx,404,,12/6/13,Not found
http://haacked.com/archive/2005/07/14/8754.aspx,404,,12/7/13,Not found
http://haacked.com/archive/2004/12/17/outsourced.aspx,404,,12/6/13,Not found
http://haacked.com/http://haacked.com/category/Software,404,,1/31/12,Not found
http://haacked.com/archive/2004/06/30/dave-winer-misses-the-point-with-fahrenheit-911.aspx,404,,12/9/13,Not found
http://haacked.com/archive/2004/07/16/we-found-bobby-fischer.aspx,404,,12/8/13,Not found
http://haacked.com/archive/2004/06/28/my-first-codeproject-article.aspx,404,,12/8/13,Not found
http://haacked.com/archive/2006/05/04/victimofayahoomessengerphishingattack.aspx,404,,12/3/13,Not found
http://haacked.com/archive/2004/07/26/the-hollywood-bowl-does-not-disappoint.aspx,404,,12/8/13,Not found
http://haacked.com/archive/2004/09/14/u2-to-release-atomic-bomb-new-album-in-november-reuters.aspx,404,,12/8/13,Not found
http://haacked.com/archive/2004/06/05/hoping-to-avoid-comment-spam.aspx,404,,12/8/13,Not found
http://haacked.com/archive/2004/06/28/testing-visual-blogger-2004-beta-3.aspx,404,,12/8/13,Not found
http://haacked.com/archive/2004/07/23/hollywood-bowl-w-the-crystal-method-nortec-collective-et-all.aspx,404,,12/8/13,Not found
http://haacked.com/archive/2004/12/15/work-is-crazy-busy-vacation-soon.aspx,404,,12/8/13,Not found
http://haacked.com/archive/2004/07/02/another-attempt-to-reduce-comment-span.aspx,404,,12/8/13,Not found
http://haacked.com/archive/2004/06/24/now-thats-a-404-message.aspx,404,,12/8/13,Not found
http://haacked.com/archive/2004/10/07/vp-debate-photo.aspx,404,,12/3/13,Not found
http://haacked.com/archive/2004/09/05/complaint-letters-for-personalized-plates.aspx,404,,12/8/13,Not found
http://haacked.com/archive/2005/05/04/2949.aspx,404,,12/5/13,Not found
http://haacked.com/archive/2005/03/23/2432.aspx,404,,12/8/13,Not found
http://haacked.com/archive/2004/09/03/ego-check.aspx,404,,12/8/13,Not found
http://haacked.com/archive/2004/06/07/but-its-all-plugged-in.aspx,404,,12/8/13,Not found
http://haacked.com/archive/2004/09/08/rss-bandit-is-tight.aspx,404,,12/8/13,Not found
http://haacked.com/archive/2004/04/23/c64-formatter-for-rssbandit.aspx,404,,12/3/13,Not found
http://haacked.com/tags/reflection+emit/default.aspx,404,,6/25/12,Not found
http://haacked.com/archive/2006/10/11/a_gotcha_identifying_the_users_ip_address.aspx,404,,12/4/13,Not found
http://haacked.com/archive/2006/10/11/tip_for_managing_remote_vmware_server.aspx,404,,12/5/13,Not found
http://haacked.com/tags/dotnet/default.aspx,404,,12/7/13,Not found
http://haacked.com/archive/2007/03/08/Burning_My_Feeds.aspx,404,,12/5/13,Not found
http://haacked.com/archive/2004/02/24/decorate-custom-exceptions-with-serializable-attribute.aspx,404,,12/5/13,Not found
http://haacked.com/archive/2004/08/20/resharper-property-expansion-live-template.aspx,404,,12/6/13,Not found
http://haacked.com/tags/management/default.aspx,404,,12/8/13,Not found
http://haacked.com/archive/2005/05/29/thanks-for-the-well-wishes.aspx,404,,12/6/13,Not found
http://haacked.com/archive/2006/10/09/tivo_for_your_registry.aspx,404,,12/2/13,Not found
http://haacked.com/archive/2007/05/11/edit-keywords-page-patch.aspx,404,,12/6/13,Not found
http://haacked.com/tags/roadtrip/default.aspx,404,,12/7/13,Not found
http://haacked.com/tags/tdd/default.aspx,404,,12/6/13,Not found
http://haacked.com/archive/2008/In%20CodePlex%20Preview%204%20of%20ASP.NET%20MVC,404,,4/16/12,Not found
http://haacked.com/archive/2004/07/07/event-handlers-circular-references-and-alleged-memory-leaks.aspx,404,,12/5/13,Not found
http://haacked.com/archive/2004/07/12/out-of-town-guests.aspx,404,,12/7/13,Not found
http://haacked.com/archive/2004/12/07/why-you-shouldnt-be-using-a-password-of-any-kind.aspx,404,,12/6/13,Not found
http://haacked.com/archive/2005/subtextproject.com/,404,,3/27/12,Not found
http://haacked.com/archive/2006/10/03/How_To_Pronounce_My_Last_Name.aspx,404,,12/7/13,Not found
